HIGHDEG,TUITFTE,SATVR25,SATVR75,SATMT25,SATMT75,ACTEN25,ACTEN75,ACTMT25,ACTMT75,COSTT4_A,NPT4_PRIV,UGDS,UGDS_MEN,UGDS_WOMEN,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,MARRIED,DEPENDENT,FIRST_GEN,PCTFLOAN,PCTPELL,COSTT4_A.1,C100_4,C150_4,GT_25K_P10,Earning
-0.344062123,-0.213389543,-0.869704138,-0.876239547,-0.873478098,-0.882186916,-0.806881939,-0.820744348,-0.81281177,-0.82413945,-0.786872248,-1.023224016,-0.521201786,2.649092334,-2.62306238,1.49616353,-0.682311238,-0.60098203,-0.547055705,-0.157619265,-0.131017273,-0.830627557,-0.38382864,-0.659603438,-1.497648371,-2.185071141,-2.024402167,-1.901775818,-0.541240093,-0.786872248,-0.061207056,-0.259710971,-2.104919057,-1.655345273
0.673814249,-0.065656147,-0.869704138,-0.876239547,-0.873478098,-0.882186916,-0.806881939,-0.820744348,-0.81281177,-0.82413945,0.072198368,0.445561263,1.367033326,-0.504638533,0.516514819,0.116554212,0.068618303,-0.162816147,-0.059266426,-0.122606435,-0.085552375,-0.830627557,0.203679628,0.176774164,0.656676979,0.200639878,0.462794146,-0.944775983,0.190973897,0.072198368,0.663736574,0.323814315,0.243070052,0.15933009
-0.344062123,0.071597304,-0.869704138,-0.876239547,-0.873478098,-0.882186916,-0.806881939,-0.820744348,-0.81281177,-0.82413945,-0.519467117,-0.551110678,-0.117234704,-1.452849435,1.460470234,0.450863498,0.035199972,-0.445597212,-0.326668982,0.039327905,-0.074186151,-0.588499982,-0.502110172,0.557854062,0.622767887,0.098094505,0.530738156,0.896697536,0.509205362,-0.519467117,-1.616212698,0.102492691,0.390666545,0.096446857
0.673814249,-0.320155886,-0.869704138,-0.876239547,-0.873478098,-0.882186916,-0.806881939,-0.820744348,-0.81281177,-0.82413945,-1.708759169,-1.938632282,12.02469322,0.090782136,-0.076233654,0.07095026,0.376754966,-0.156542847,-0.097466791,-0.07008719,0.084940989,0.09451661,-0.434520725,-0.297077992,1.301320908,-0.50812624,0.700613749,-1.625485717,-1.359147259,-1.708759169,-1.616212698,-1.798287174,-2.104919057,-1.655345273
-0.344062123,0.393402251,-0.869704138,-0.876239547,-0.873478098,-0.882186916,-0.806881939,-0.820744348,-0.81281177,-0.82413945,1.667856239,1.39868774,0.166917182,0.521195516,-0.504715377,0.61568408,-0.495070299,-0.281526287,0.359468346,-0.150324925,-0.112073566,-0.075334077,0.362254869,-0.659603438,-1.497648371,-2.185071141,0.016967544,0.086476817,-1.032064855,1.667856239,1.180153948,0.993643005,0.77622473,1.542761223
-0.344062123,-0.017036586,-0.869704138,-0.876239547,-0.873478098,-0.882186916,-0.806881939,-0.820744348,-0.81281177,-0.82413945,-0.685027728,-1.160111455,0.131561878,2.649092334,-2.62306238,1.373715124,-0.682311238,-0.54790026,-0.547055705,-0.157619265,-0.131017273,-0.830627557,-0.08357552,-0.659603438,0.591796372,0.755815476,-2.024402167,-1.901775818,1.872652182,-0.685027728,-0.061207056,0.439587175,-0.296108974,-0.707560197
0.673814249,0.001403197,-0.869704138,-0.876239547,-0.873478098,-0.882186916,-0.806881939,-0.820744348,-0.81281177,-0.82413945,0.854505996,0.36980699,0.380685824,-0.163933341,0.177338683,0.3047154,-0.145652168,-0.222653779,-0.063674161,-0.075922661,-0.104496083,0.130655054,-0.110871259,0.159646978,0.568481732,0.475704387,0.476149242,0.692242862,-0.070933415,0.854505996,0.407005143,0.366966017,0.607543024,0.406371364
-0.344062123,0.346841799,1.903798856,1.666419058,1.783471175,1.602251919,2.101356595,1.807493968,1.955135517,1.648278901,1.739726641,0.286636216,0.227479508,0.053597395,-0.039215795,0.053714121,-0.408575797,-0.05134443,1.076459816,-0.151783793,-0.131017273,1.258174508,0.429844316,-0.648185313,-1.497648371,0.87708771,0.071669394,-0.619099027,-0.72348896,1.739726641,1.303621396,1.086261293,0.612061284,0.810620721
-0.344062123,0.045105483,-0.869704138,-0.876239547,-0.873478098,-0.882186916,-0.806881939,-0.820744348,-0.81281177,-0.82413945,-0.417228941,-0.633645752,-0.401059226,-0.51254029,0.524381114,0.122658678,0.585619531,-0.292142641,-0.358992368,-0.094887944,-0.051453703,0.940156201,-0.511208751,-0.629630862,0.465110185,0.481341945,0.455251655,0.942976128,0.884967926,-0.417228941,0.309039787,0.320807227,0.237045705,-0.375177393
0.673814249,0.26804246,-0.869704138,-0.876239547,-0.873478098,-0.882186916,-0.806881939,-0.820744348,-0.81281177,-0.82413945,1.201598418,1.103405004,0.038917888,-0.27874123,0.291631323,0.347087576,-0.365328546,-0.13241477,-0.10922075,-0.141571718,-0.108284824,-0.133155587,-0.060179173,0.520745158,0.399367713,0.785057867,0.245025766,0.213224901,-0.892059103,1.201598418,0.84458373,0.6971442,0.660256057,1.120545228
-0.344062123,-0.439461283,1.779797232,1.598705114,1.905911234,1.769892866,2.288984888,1.734487348,2.33692135,1.798122437,1.767844951,-0.054522883,-0.525130153,2.029501583,-2.006252298,0.972615798,-0.682311238,-0.60098203,0.759102936,-0.157619265,-0.131017273,0.773919358,-0.366931278,-0.501176964,-1.497648371,-2.185071141,-2.024402167,-1.270107576,-1.413459835,1.767844951,1.281695817,1.072127982,-2.104919057,-1.655345273
-0.344062123,-0.056251858,1.035787487,1.124707504,1.00801747,0.99874451,0.97558684,1.150434389,1.096117394,1.123826523,1.091880772,0.253791707,-0.382726846,-0.44979104,0.461913477,0.32087428,-0.045888623,-0.150752109,-0.238514293,-0.046745303,0.012954902,-0.761964513,-0.437120319,0.400854853,-1.497648371,0.875887748,0.293050684,0.969914413,0.314887034,1.091880772,0.791558038,0.578213898,0.482537831,0.033563624
-2.379814868,-0.290068307,-0.869704138,-0.876239547,-0.873478098,-0.882186916,-0.806881939,-0.820744348,-0.81281177,-0.82413945,-0.826519065,-0.984552254,-0.368322833,0.263691183,-0.2483667,0.553203075,-0.535368874,-0.406027166,-0.366338592,-0.131359642,-0.062819927,-0.133155587,0.493534371,0.61922648,0.405232013,0.801585308,0.339165297,-0.317252092,0.258965196,-0.826519065,-1.616212698,-1.798287174,0.218972665,-0.321277478
-0.344062123,-0.248271466,-0.869704138,-0.876239547,-0.873478098,-0.882186916,-0.806881939,-0.820744348,-0.81281177,-0.82413945,-0.976220949,-1.477643698,-0.517600782,2.649092334,-2.62306238,1.531353981,-0.682311238,-0.60098203,-0.547055705,-0.157619265,-0.131017273,-0.830627557,-0.511208751,-0.659603438,0.913195809,0.487124983,-2.024402167,-1.901775818,1.654194931,-0.976220949,-0.061207056,0.540625307,-2.104919057,-1.655345273
0.673814249,-0.274087162,-0.869704138,-0.876239547,-0.873478098,-0.882186916,-0.806881939,-0.820744348,-0.81281177,-0.82413945,-1.708759169,-1.938632282,-0.511708232,2.649092334,-2.62306238,1.531353981,-0.682311238,-0.60098203,-0.547055705,-0.157619265,-0.131017273,-0.830627557,-0.511208751,-0.659603438,-1.497648371,-2.185071141,-2.024402167,-1.901775818,-1.209083622,-1.708759169,-0.061207056,-0.261364869,-2.104919057,-1.655345273
0.673814249,-0.311857984,-0.869704138,-0.876239547,-0.873478098,-0.882186916,-0.806881939,-0.820744348,-0.81281177,-0.82413945,-0.738846174,-1.21011987,-0.520547058,2.649092334,-2.62306238,1.289688945,-0.682311238,-0.60098203,-0.547055705,-0.157619265,-0.131017273,-0.830627557,0.363554666,-0.659603438,-1.497648371,-2.185071141,-2.024402167,-1.901775818,0.275460127,-0.738846174,-0.061207056,-0.106800583,-2.104919057,-1.655345273
0.673814249,-0.144086691,-0.869704138,-0.876239547,-0.873478098,-0.882186916,-0.806881939,-0.820744348,-0.81281177,-0.82413945,-0.848282637,-1.299117896,-0.475043472,2.649092334,-2.62306238,1.531353981,-0.682311238,-0.60098203,-0.547055705,-0.157619265,-0.131017273,-0.830627557,-0.511208751,-0.659603438,0.542646639,0.796904739,1.185816329,-1.901775818,1.449818718,-0.848282637,-0.061207056,-0.044102813,-0.293096801,-0.765951771
-0.344062123,0.088561905,-0.869704138,-0.876239547,-0.873478098,-0.882186916,-0.806881939,-0.820744348,-0.81281177,-0.82413945,-1.708759169,-1.938632282,-0.536260526,2.649092334,-2.62306238,1.531353981,-0.682311238,-0.60098203,-0.547055705,-0.157619265,-0.131017273,-0.830627557,-0.511208751,-0.659603438,-1.497648371,-2.185071141,-2.024402167,-1.901775818,-1.658872216,-1.708759169,0.667779589,0.973946583,-2.104919057,-1.655345273
0.673814249,0.232822474,1.449126234,1.429420253,1.416150999,1.401082783,1.538471718,1.515467489,1.477903227,1.348591828,1.388528945,0.614657512,0.366609175,0.491912532,-0.475563812,1.302975135,-0.682311238,-0.590848237,-0.547055705,-0.151783793,-0.131017273,-0.765578358,0.125691805,-0.512595088,-1.497648371,0.90909789,0.031887705,-1.019719672,-0.902921619,1.388528945,0.841007217,0.990335209,0.544287384,1.268769992
0.673814249,-0.327623999,-0.869704138,-0.876239547,-0.873478098,-0.882186916,-0.806881939,-0.820744348,-0.81281177,-0.82413945,-0.786872248,-1.305686798,-0.391565672,2.649092334,-2.62306238,1.430450749,-0.682311238,-0.60098203,-0.547055705,-0.157619265,-0.131017273,-0.830627557,-0.145965779,-0.659603438,0.666551195,0.700796655,-2.024402167,-1.901775818,1.835639167,-0.786872248,-0.061207056,1.13166831,-0.377437654,-0.882734919
0.673814249,-0.306356782,-0.869704138,-0.876239547,-0.873478098,-0.882186916,-0.806881939,-0.820744348,-0.81281177,-0.82413945,-0.6908201,-0.947151893,-0.501232586,2.649092334,-2.62306238,1.288970772,-0.682311238,-0.60098203,-0.547055705,-0.157619265,-0.131017273,-0.830627557,0.36615426,-0.659603438,-1.497648371,-2.185071141,-2.024402167,-1.901775818,1.06399827,-0.6908201,-0.061207056,-0.044102813,-2.104919057,-1.655345273
0.673814249,0.01839853,0.911785863,0.8877087,0.885577411,0.898159942,0.694144401,0.931414529,0.905224477,1.048904755,0.440042103,0.210352194,-0.22788371,-0.536710372,0.548442723,0.038273413,0.450471872,-0.335090619,-0.370746327,-0.026321152,-0.131017273,0.18486272,-0.119969838,0.06972925,0.601135,0.479690779,0.450485717,0.806903254,0.217526712,0.440042103,0.385701565,0.36260574,0.523202171,0.100938517
-0.344062123,-0.135850255,0.953119738,0.989279616,0.967204117,1.032272699,0.881772694,1.004421149,0.905224477,1.048904755,0.050266086,0.458593116,-0.048815644,-0.007292619,0.02140095,-0.599822828,0.558098553,-0.53245829,-0.404538958,-0.119688699,-0.131017273,-0.714984536,-0.334436352,3.589366053,0.635387322,0.347620373,0.339608107,0.683263434,0.387303802,0.050266086,0.444480779,0.278256942,0.518683911,0.172805069
-0.344062123,-0.213819804,-0.869704138,-0.876239547,-0.873478098,-0.882186916,-0.806881939,-0.820744348,-0.81281177,-0.82413945,0.009269589,0.355291836,-0.373560656,-1.999000322,2.004170043,-2.046581272,3.69893016,-0.470207851,-0.547055705,-0.10510002,-0.131017273,-0.046423322,-0.487812404,0.062592922,-1.497648371,0.767644975,0.526252979,1.059363333,1.263949013,0.009269589,0.376216031,0.386512084,0.181320498,-0.343735776
-0.344062123,-0.067284995,-0.869704138,-0.876239547,-0.873478098,-0.882186916,-0.806881939,-0.820744348,-0.81281177,-0.82413945,0.333080051,0.216603246,-0.326747615,0.699217465,-0.681938378,0.478872224,-0.166784348,-0.552243314,-0.420700651,-0.074463793,-0.021143771,0.155951965,0.441542489,0.201037679,-1.497648371,0.821323876,0.298099906,0.546845197,-0.034725031,0.333080051,0.491130948,0.34606676,0.244576138,-0.289835862
-0.344062123,-0.173928407,0.953119738,0.786137783,1.00801747,0.898159942,1.069400986,0.78540129,1.28701031,1.048904755,-0.512999906,-0.4562854,-0.412516963,-1.591827405,1.598824483,1.026478734,-0.263107771,-0.467795043,-0.378092551,-0.157619265,-0.131017273,-0.248798608,-0.511208751,-0.659603438,0.867812078,0.135707805,0.3860008,0.640438468,-0.106739483,-0.512999906,-1.616212698,0.269085326,0.560854338,0.294079876
0.673814249,-0.066455205,0.878718763,1.253363998,0.681510647,1.199913647,0.694144401,1.369454249,0.905224477,1.423513596,0.656665565,0.715627891,0.829501763,0.24045072,-0.225230538,-0.019539471,0.220966574,-0.270909933,-0.244391273,-0.068628322,-0.077974893,0.007784345,-0.277245281,0.917524976,0.791502125,0.31244968,0.429622841,0.690170686,-0.149787229,0.656665565,0.466250858,0.465448125,0.563866511,0.761212466
0.673814249,0.125871732,-0.869704138,-0.876239547,-0.873478098,-0.882186916,-0.806881939,-0.820744348,-0.81281177,-0.82413945,0.486887208,0.811300769,-0.137531267,0.193504984,-0.178495491,0.403823201,0.332033377,-0.419056327,-0.385438775,-0.02048568,-0.131017273,-0.064492544,-0.164162938,-0.636767189,0.526996372,0.610058946,0.399107732,0.621443524,0.158788667,0.486887208,0.637612479,0.484392775,0.524708258,0.204246686
-0.344062123,-0.10281231,0.62244874,0.582995951,0.559070588,0.596406237,0.506516109,0.42036819,0.714331561,0.524452378,0.066855889,-0.311875508,-0.070749027,0.265085611,-0.24975487,-1.405971428,2.795652349,-0.434498297,-0.517670808,-0.078840397,-0.131017273,0.318574963,-0.265547108,-0.408404704,0.406016581,0.778395923,0.546647319,1.084920167,1.113885377,0.066855889,0.16644577,0.084600522,0.446391751,-0.074236205
-0.344062123,0.178025585,1.655795608,1.564848141,1.661031116,1.535195541,-0.806881939,-0.820744348,-0.81281177,-0.82413945,1.522540812,-0.269071696,0.023204419,0.299946306,-0.284459113,0.420700254,-0.3648371,-0.281043726,0.302167798,-0.067169454,-0.131017273,0.622137893,0.225776178,-0.408404704,-1.497648371,-2.185071141,0.08028206,-1.208287666,-1.118964977,1.522540812,1.351204569,1.099191768,0.646701277,1.210378418
0.673814249,0.24105891,1.903798856,1.70027603,1.98753794,1.769892866,2.101356595,1.807493968,2.33692135,1.873044205,1.763795914,0.749320001,1.566725319,0.342243949,-0.326566928,-0.344871601,-0.189390865,-0.284421656,2.608882158,-0.074463793,-0.108284824,-0.17652172,0.724898247,-0.339895958,0.513072231,0.22183682,0.047160101,-0.8207908,-1.094021424,1.763795914,1.29366936,1.131367602,0.764176037,3.119333715
0.673814249,0.345335884,1.449126234,1.361706309,1.456964352,1.334026404,1.632285864,1.515467489,1.573349685,1.348591828,0.731291561,1.674581621,1.3382253,-0.116057987,0.129678189,0.892898654,-0.399238322,-0.356323327,-0.232637314,-0.106558888,-0.112073566,-0.169294031,-0.27334589,-0.553985788,-1.497648371,0.907861752,-0.075823068,-0.768641044,-1.297593006,0.731291561,1.116554217,0.917413342,0.664774317,0.765704126
0.673814249,-0.171131706,0.973786675,1.023136588,0.967204117,1.032272699,0.881772694,1.004421149,1.000670936,1.123826523,0.406918733,0.198803641,0.325361321,-0.437705999,0.449882672,0.416032133,0.186073905,-0.476963713,-0.432454609,-0.054039642,-0.131017273,-0.830627557,-0.356532902,0.503617971,0.779915852,0.272254897,0.494179931,-0.510655162,-0.693315306,0.406918733,0.520520555,0.516718963,0.521696084,0.118905155
0.673814249,-0.034062653,0.746450364,0.752280811,0.722324,0.797575374,0.506516109,0.71239467,0.809778019,0.749217682,0.473840312,0.344378983,-0.312016238,0.453798173,-0.437620506,-0.169637518,0.922751511,-0.496748736,-0.448616302,-0.059875114,-0.131017273,0.437831829,-0.494311389,0.419409305,0.457170753,0.687737064,0.471540479,0.626278601,0.059416768,0.473840312,0.270475647,0.261116545,0.479525658,0.051530262
-0.344062123,-0.073769652,-0.869704138,-0.876239547,-0.873478098,-0.882186916,-0.806881939,-0.820744348,-0.81281177,-0.82413945,0.844158458,0.548014942,0.099480214,0.194899412,-0.17988366,0.204889426,0.461283684,-0.332677811,-0.260552966,-0.091970208,-0.074186151,0.289664208,-0.303241222,-0.538285867,0.618646249,0.304370767,0.299049273,0.366565906,0.078325591,0.844158458,0.708676237,0.620012411,0.524708258,0.235688302
-0.344062123,-0.123557066,-0.869704138,-0.876239547,-0.873478098,-0.882186916,-0.806881939,-0.820744348,-0.81281177,-0.82413945,-0.846483066,-0.845016064,-0.532332159,0.666680816,-0.649547751,0.369710008,0.618546415,-0.60098203,-0.115097729,-0.157619265,0.982872711,-0.830627557,-0.511208751,-0.659603438,1.038962159,0.009947104,-2.024402167,1.242405524,2.003806995,-0.846483066,-0.061207056,-0.294743537,-2.104919057,-1.655345273
0.673814249,0.276555493,1.196989598,1.128093201,1.212084235,1.136210087,1.163215133,1.150434389,1.191563852,1.198748291,0.84162781,1.933099696,0.819353481,-0.112804322,0.126439126,0.8656081,-0.425776408,-0.404579481,-0.361930858,-0.094887944,-0.131017273,0.607682516,-0.309740208,-0.369868535,-1.497648371,0.916524827,0.069847929,-0.247143479,-1.19620953,0.84162781,0.859356284,0.655195332,0.512659564,0.213230005
0.673814249,-0.313486832,-0.869704138,-0.876239547,-0.873478098,-0.882186916,-0.806881939,-0.820744348,-0.81281177,-0.82413945,-0.729623368,-0.335926165,-0.506143045,1.078966635,-1.059983267,-0.045752766,0.678994278,-0.470690413,-0.447147057,1.41941696,-0.131017273,-0.342758563,-0.511208751,-0.562549381,0.73791963,0.250676921,0.522191329,-0.434330022,-0.606012869,-0.729623368,0.198012384,0.564381296,0.405727411,-0.033811269
-0.344062123,-0.13797083,0.62244874,0.650709895,0.599883941,0.629934427,0.506516109,0.56638143,0.714331561,0.599374146,0.090475269,0.26491646,-0.104467511,-0.163468532,0.176875959,-2.046581272,2.927359886,-0.302758995,-0.536770991,-0.14740719,-0.021143771,-0.017512566,-0.132967808,1.395658929,0.422135651,0.560479277,0.427558551,0.856980834,1.015318109,0.090475269,0.416024175,0.362004323,0.325904818,-0.191019352
-0.344062123,-0.150847945,-0.869704138,-0.876239547,-0.873478098,-0.882186916,-0.806881939,-0.820744348,-0.81281177,-0.82413945,0.458656424,0.210034344,-0.248835001,-0.426550576,0.438777315,0.020319101,-0.345670704,-0.497713859,-0.453024036,-0.110935491,-0.131017273,-0.519836938,-0.218754414,3.480893873,0.755602873,0.39565076,0.507601154,0.663232402,0.280287911,0.458656424,0.400474119,0.27645269,0.407233498,-0.096694502
0.673814249,-0.073462322,-0.869704138,-0.876239547,-0.873478098,-0.882186916,-0.806881939,-0.820744348,-0.81281177,-0.82413945,0.631415323,0.113619816,-0.103812783,0.05685106,-0.042454857,0.519448969,0.0813959,-0.443184405,-0.311976534,-0.06279285,-0.104496083,0.401693385,-0.331836758,-0.338468693,0.486530457,0.709944414,0.352951761,0.518870824,0.059819083,0.631415323,0.569814233,0.520177114,0.547299558,0.181788388
-0.344062123,-0.060861804,0.477780178,0.481425034,0.43663053,0.46229348,0.22507367,0.34736157,0.618885103,0.449530609,-0.251049727,-0.25010664,-0.128692441,0.462629549,-0.446412248,-2.048376704,3.631602054,-0.552725875,-0.525017032,-0.078840397,-0.131017273,-0.830627557,-0.511208751,0.799061937,0.392728479,0.725034154,0.586033261,1.29179238,1.772475652,-0.251049727,0.102690539,0.063099848,0.124089205,-0.478485562
-1.361938496,-0.148881035,0.53978099,0.549138979,0.559070588,0.596406237,0.22507367,0.42036819,0.714331561,0.524452378,-0.148136712,0.029707391,-0.326420251,1.035274564,-1.016487283,-1.286754797,2.427067823,-0.580231883,-0.420700651,-0.011732473,0.031898609,0.878720846,-0.511208751,0.44652735,-1.497648371,0.814261131,0.56132475,1.175059812,1.397115404,-0.148136712,-1.616212698,-1.798287174,0.169271805,-0.411110669
0.673814249,-0.164186055,0.787784239,0.853851727,0.803950706,0.864631752,0.694144401,0.85840791,0.905224477,0.899061219,0.433124999,-0.081963941,-0.097592868,0.348286469,-0.33258233,0.409927667,0.419510771,-0.44173672,-0.494162891,0.093306018,-0.077974893,-0.830627557,-0.511208751,-0.188605812,0.475164211,0.707181896,0.457447427,0.798614551,0.590070753,0.433124999,0.389900081,0.259462647,0.387654371,-0.173052714
0.673814249,0.121384719,-0.869704138,-0.876239547,-0.873478098,-0.882186916,-0.806881939,-0.820744348,-0.81281177,-0.82413945,0.572816764,0.386441145,-0.024918077,-1.999000322,2.004170043,0.543866833,-0.16285278,-0.431120366,-0.093059057,-0.067169454,-0.085552375,0.39807954,-0.045881406,-0.288514399,0.445413013,0.674459741,0.248819315,0.389014477,-0.28898835,0.572816764,0.702611715,0.633093241,0.514165651,0.123396814
0.673814249,-0.024135903,0.870451988,0.8877087,0.844764059,0.898159942,0.787958548,0.85840791,0.905224477,1.048904755,0.916703699,0.443548212,0.156114172,0.540252696,-0.52368703,-0.220268677,0.302546615,-0.216380479,-0.378092551,-0.064251718,-0.04387622,0.517336405,0.320661363,0.569272186,0.642573753,0.523511568,0.398320575,0.107543937,-0.051622277,0.916703699,0.17748631,0.215559173,0.556336078,0.316538174
0.673814249,-0.165630505,0.994453612,1.463277225,0.763137353,0.898159942,-0.806881939,-0.820744348,-0.81281177,-0.82413945,0.292196027,0.122519618,-0.342788447,0.113092981,-0.09844437,-0.000507901,0.328101809,-0.481789328,-0.319322758,0.157496206,-0.074186151,0.119813521,0.272568872,0.355182356,0.718744049,0.225619404,0.471191616,0.803449628,0.095625152,0.292196027,0.327544354,0.265927885,0.494586524,0.25365494
-0.344062123,-0.191415468,0.767117301,0.819994755,0.803950706,0.864631752,0.600330255,0.78540129,0.809778019,0.973982987,-0.191326436,-0.526106471,0.511958757,-0.460946462,0.473018834,-0.313631098,0.916854158,-0.328334757,-0.379561796,-0.099264548,-0.002200064,-0.819786024,-0.131668011,0.536445079,0.993194547,-0.162240458,0.636017276,0.662541676,0.465755301,-0.191326436,0.43095223,0.344262508,0.553323904,0.285096557
-0.344062123,-0.099216553,0.667916002,1.040065074,0.701917323,1.06244807,-0.806881939,-0.820744348,-0.81281177,-0.82413945,0.417716165,0.325096077,0.055613448,-0.056562401,0.070449614,-0.984404187,1.669258037,-0.502539475,-0.460370261,-0.016109076,-0.131017273,-0.20904632,0.019108447,1.170150975,0.725214431,-0.003430074,0.671582262,0.85110967,0.744559859,0.417716165,0.259124106,0.234353468,0.471995224,0.25365494
-0.344062123,-0.119100785,0.746450364,0.819994755,0.763137353,0.764047184,0.787958548,0.71239467,0.618885103,0.82413945,0.451626847,0.047189146,-0.20202196,-0.380534459,0.392967714,-0.455829248,0.891790411,-0.453318197,-0.206190908,-0.021944548,-0.059031185,-0.057264855,-0.511208751,1.434195099,0.57429679,0.505572968,0.415710005,0.753026684,0.488687278,0.451626847,0.38694557,0.244727919,0.392172631,-0.002369652
0.673814249,-0.109204768,0.911785863,0.8877087,0.967204117,1.032272699,0.694144401,0.78540129,0.905224477,0.973982987,0.289834089,-0.170114367,-0.243269814,-0.06353454,0.077390462,-0.080943218,0.165433172,-0.423399381,-0.42363914,-0.126983039,-0.089341117,-0.29939243,0.254371713,1.546949076,0.641661714,0.399465351,0.483444022,0.705712005,0.105280721,0.289834089,0.327544354,0.229993192,0.506635218,0.177296728
0.673814249,-0.239205239,0.787784239,1.158564476,0.559070588,1.032272699,0.412701963,1.004421149,0.618885103,1.048904755,-0.501415162,-0.460523402,-0.49239376,0.936735,-0.918389955,0.340624023,0.171330524,-0.524737306,-0.547055705,-0.157619265,0.069786024,2.783216847,-0.236951573,-0.434095484,0.856447877,0.198320264,0.559274691,-0.078606518,0.832666927,-0.501415162,0.444169778,0.273295248,0.310843951,-0.164069395
0.673814249,-0.00569612,1.035787487,1.124707504,1.00801747,1.032272699,1.069400986,1.150434389,1.000670936,1.198748291,0.722912304,0.634999918,-0.023935986,-0.628277797,0.639599202,-0.076993269,0.184599567,-0.303241557,-0.157705829,-0.094887944,-0.108284824,-0.317461652,0.338858522,0.749107643,0.569496514,0.405230742,0.329181205,0.344808061,-0.419740848,0.722912304,0.769476958,0.635799619,0.505129131,0.267129919
-0.344062123,-0.23487189,0.911785863,0.853851727,0.763137353,0.831103563,0.787958548,1.004421149,0.809778019,1.123826523,-0.287716004,-0.211222979,-0.490756941,-0.163468532,0.176875959,0.297533675,0.628375336,-0.526667552,-0.320792003,-0.007355869,-0.131017273,-0.458401584,-0.311040005,-0.512595088,0.690833065,0.277436991,0.57434614,1.048657092,1.298548136,-0.287716004,0.249794072,0.24818607,0.318374385,-0.294327521
-0.344062123,-0.22494514,0.498447116,0.447568062,0.497850559,0.46229348,0.412701963,0.56638143,0.523438645,0.524452378,0.070398796,0.991415822,-0.221991159,0.357117845,-0.341374072,-2.013545339,3.995272119,-0.562859668,-0.532363256,-0.113853227,-0.131017273,-0.830627557,-0.281144672,-0.575394771,0.396026249,0.701544289,0.522776365,0.461885991,0.837494711,0.070398796,0.218382958,0.199170547,0.167765718,-0.366194074
0.673814249,-0.229094091,1.118455237,1.260135393,1.048830823,1.199913647,1.257029279,1.296447629,1.191563852,1.198748291,0.57304171,-0.384345329,-0.244906634,-1.792625008,1.798720924,-0.146296912,0.465706699,-0.034937338,-0.081305098,-0.096346812,-0.131017273,0.278822675,-0.387728031,-0.085842694,0.572827481,0.405403436,0.475318735,0.867341713,0.687431075,0.57304171,0.887657387,0.686318685,0.393678718,-0.092202843
0.673814249,-0.018573235,-0.869704138,-0.876239547,-0.873478098,-0.882186916,-0.806881939,-0.820744348,-0.81281177,-0.82413945,-0.058495538,0.645065171,-0.010841429,0.021525556,-0.007287891,-2.033654168,2.811870068,-0.592295922,-0.511793829,-0.122606435,0.005377419,-0.635479959,-0.22915279,2.828633524,0.439576666,0.634271679,0.555492023,1.237570448,1.53148874,-0.058495538,0.131302642,0.086855838,0.196381365,-0.370685733
0.673814249,-0.186006465,0.601781802,1.175492962,0.477443882,1.099329078,-0.806881939,-0.820744348,-0.81281177,-0.82413945,0.526196606,0.421192755,-0.357847188,0.12006512,-0.105385218,-0.057961698,-0.142703492,-0.545004891,-0.425108385,0.08455281,-0.066608668,-0.050037166,0.895171661,1.691102895,0.447266925,0.714420012,0.466684559,0.663923127,0.058612137,0.526196606,0.344493916,0.151959277,0.471995224,0.024580305
0.673814249,-0.266557584,-0.869704138,-0.876239547,-0.873478098,-0.882186916,-0.806881939,-0.820744348,-0.81281177,-0.82413945,-1.708759169,-1.938632282,-0.390256216,1.213761322,-1.194173008,1.166522366,-0.505882112,-0.485649821,-0.22529109,-0.128441907,0.096307214,-0.830627557,-0.459216869,-0.545422195,-1.497648371,-2.185071141,-2.024402167,-1.901775818,-1.658872216,-1.708759169,0.314171306,0.093321075,-2.104919057,-1.655345273
0.673814249,0.452593955,-0.869704138,-0.876239547,-0.873478098,-0.882186916,-0.806881939,-0.820744348,-0.81281177,-0.82413945,1.677303992,1.289983009,1.036723127,0.206984453,-0.191914465,0.587316267,-0.363854208,-0.296003134,0.172874255,-0.14011285,-0.108284824,0.112585832,0.221876787,-0.636767189,-1.497648371,0.913231033,0.045960329,-0.796615416,-1.223969291,1.677303992,1.226182115,1.031682659,0.732548217,1.960485558
0.673814249,-0.015407739,1.32512461,1.293992365,1.089644176,1.065800889,1.444657572,1.369454249,1.191563852,1.198748291,0.709471752,0.426596207,-0.286481852,-0.211343886,0.224536453,0.895771344,-0.502441989,-0.323991703,-0.350176899,0.002856207,-0.131017273,0.448673362,-0.240850964,-0.625349065,-1.497648371,0.821772776,0.17247025,0.091311894,-0.180363198,0.709471752,0.588318801,0.472063717,0.175296152,-0.384160712
-2.379814868,-0.067377194,-0.869704138,-0.876239547,-0.873478098,-0.882186916,-0.806881939,-0.820744348,-0.81281177,-0.82413945,-1.708759169,-1.938632282,-0.509416684,-1.561149993,1.568284749,0.98482473,-0.326012863,-0.496266175,-0.120974708,-0.157619265,-0.131017273,0.21738732,-0.511208751,-0.659603438,-1.497648371,-2.185071141,-2.024402167,0.726088399,0.586047599,-1.708759169,-1.616212698,-1.798287174,0.676823011,0.707312552
